index,x0,x1,y2,,
149,16.95076735,287.3285138,57.6607795,,
150,6.569858279,43.1630378,7.789593388,,
151,2.861173879,8.186315966,0.423380581,,
152,-14.04315326,197.2101535,36.53771537,,
153,-3.355574074,11.25987737,0.416418067,,
154,-6.092530947,37.11893334,5.314533573,,
155,-7.580776608,57.46817398,9.235557135,,
156,1.61751949,2.6163693,-0.814974191,,
157,-11.30250648,127.7466526,22.91907987,,
158,-10.79075817,116.4404619,20.70901656,,
159,-5.604429846,31.4096339,4.221483795,,
160,-6.321531609,39.96176188,5.860199215,,
161,4.87751059,23.79010956,3.745772971,,
162,-9.986070097,99.72159598,17.44571219,,
163,-0.093618872,0.008764493,-1.507608989,,
164,-13.14566678,172.8085552,31.74714436,,
165,-8.435710693,71.16121489,11.88867191,,
166,9.76243164,95.30507153,18.53725747,,
167,-2.261957184,5.116450303,-0.702905658,,
168,11.32055133,128.1548824,25.26303161,,
169,16.91368873,286.0728665,57.40594217,,
170,-0.891758662,0.795233511,-1.430129164,,
171,-3.141050783,9.86620002,0.159134926,,
172,-12.72496551,161.9247473,29.61245291,,
173,8.13679704,66.20746607,12.55517292,,
174,11.26814615,126.9711176,25.02103814,,
175,13.85316906,191.910293,38.26737551,,
176,-1.501392304,2.254178852,-1.19930346,,
177,13.59761283,184.8950747,36.83877622,,
178,5.000823645,25.00823713,4.001729791,,
179,5.517481075,30.44259742,5.140267592,,
180,2.841129663,8.072017759,0.398516518,,
181,4.267956847,18.21545565,2.569886815,,
182,1.009893101,1.019884076,-1.195033875,,
183,-1.258271481,1.58324712,-1.309177724,,
184,2.273205023,5.167461074,-0.239187283,,
185,13.66466208,186.7229899,37.21106419,,
186,-6.112593942,37.3638047,5.361501546,,
187,-15.89820685,252.7529812,47.46077556,,
188,-7.257916629,52.6773538,8.309679097,,
189,15.57570767,242.6026695,48.57810467,,
190,4.864399291,23.66238046,3.718916021,,
191,-17.34020532,300.6827205,56.90252357,,
192,-14.33836062,205.5885853,38.183881,,
193,-3.875714339,15.02116164,1.116660894,,
194,7.832699447,61.35118063,11.55350607,,
195,0.438245305,0.192058947,-1.41776368,,
196,-12.50510935,156.3777597,28.52504101,,
197,12.79482308,163.7074976,32.52098183,,
198,-2.762417657,7.630951314,-0.250051503,,
199,-12.67445845,160.6418971,29.36093358,,
200,15.38853987,236.8071594,47.40028587,,
201,-10.11210009,102.2545682,17.93970363,,
202,-6.042745317,36.51477097,5.198679662,,
203,-13.17126863,173.4823172,31.87933658,,
204,-13.64284009,186.1270858,34.36113315,,
205,-2.267582524,5.141930505,-0.698372151,,
206,-14.74580432,217.4387451,40.51316859,,
207,13.31219015,177.2144067,35.27410036,,
208,-8.937549767,79.87979584,13.58220419,,
209,-16.83930408,283.5621621,53.52850201,,
210,-13.38214785,179.081881,32.97816142,,
211,0.158581257,0.025148015,-1.479112271,,
212,-4.514865224,20.38400799,2.125315076,,
213,-10.19637021,103.9659654,18.27355606,,
214,-15.09129251,227.7471096,42.54029267,,
215,-9.436625775,89.04990602,15.36631863,,
216,6.841898807,46.81157928,8.546505737,,
217,9.621058829,92.56477299,17.97506048,,
218,-8.957493276,80.2366858,13.65158783,,
219,-4.713913157,22.22097725,2.472804134,,
220,10.86577463,118.0650582,23.1995891,,
221,-13.28213877,176.4152103,32.45482818,,
222,-5.403191157,29.19447468,3.79857582,,
223,-6.516598659,42.46605808,6.34155175,,
224,13.06043344,170.5749216,33.92102766,,
225,-5.339780309,28.51325375,3.668672719,,
226,17.1418841,293.8441906,58.98302653,,
227,14.60956422,213.4393668,42.64882978,,
228,0.213734867,0.045682593,-1.469489995,,
229,1.447385994,2.094926216,-0.936276157,,
230,10.91314133,119.0966537,23.41064487,,
231,16.87310154,284.7015556,57.12762127,,
232,3.276127958,10.7330144,0.974215676,,
233,-15.95231614,254.4763901,47.80004641,,
234,-14.19653202,201.5415213,37.38865106,,
235,12.56239498,157.8137676,31.31899302,,
236,-2.38032188,5.665932255,-0.604845737,,
237,16.61928574,276.2006585,55.40206027,,
238,-6.063219067,36.76262545,5.246203183,,
239,16.39378295,268.7561193,53.89060216,,
240,-15.41081277,237.4931503,44.45754878,,
241,14.05805994,197.6290493,39.43161585,,
242,-2.101711495,4.417191208,-0.826732908,,
243,6.453111952,41.64265387,7.473841969,,
244,-0.689647321,0.475613428,-1.473842047,,
245,7.200302409,51.84435477,9.588901195,,
246,12.32286251,151.8529404,30.10287433,,
247,6.832149217,46.67826293,8.518867508,,
248,14.20142925,201.6805928,40.25626149,,
249,9.03238824,81.58403731,15.72004629,,
250,-7.580468412,57.46350135,9.234653429,,
251,14.9294675,222.8889999,44.57074673,,
252,-13.47039334,181.4514967,33.44326001,,
253,-14.63871295,214.291917,39.89451211,,
254,-6.332622792,40.10211143,5.887160007,,
255,9.56377805,91.4658506,17.74954793,,
256,-13.48193876,181.7626728,33.50434068,,
257,-17.3047403,299.454037,56.66033337,,
258,-5.682494428,32.29074293,4.389899143,,
259,-8.269238006,68.38029719,11.34913564,,
260,-0.518318172,0.268653727,-1.498101072,,
261,-1.122023785,1.258937374,-1.360414904,,
262,7.415982777,54.99680055,10.24095839,,
263,-13.37700637,178.9442995,32.95115926,,
264,-12.1569876,147.7923475,26.84277074,,
265,13.47587184,181.5991219,36.16741156,,
266,0.185933131,0.034571129,-1.474492461,,
267,-2.27670172,5.183370721,-0.690996028,,
268,-8.730641438,76.22409993,12.87175584,,
269,0.593203878,0.35189084,-1.370301444,,
270,8.059593822,64.95705257,12.2973699,,
271,15.05145549,226.5463124,45.31440803,,
272,-9.509732674,90.43501553,15.63602984,,
273,7.830833889,61.3219594,11.54747527,,
274,-4.97511626,24.7517818,2.952844734,,
275,-13.43146831,180.4043409,33.23772135,,
276,11.40808973,130.1445112,25.66971121,,
277,9.702966697,94.14756272,18.29980921,,
278,14.78523064,218.603045,43.69913206,,
279,5.054137049,25.54430131,4.114273967,,
280,-9.847702776,96.97724997,16.91067972,,
281,16.31174662,266.0730779,53.34579024,,
282,-12.81922203,164.3324535,30.0845685,,
283,-4.417297329,19.5125157,1.960773407,,
284,11.52493209,132.8240596,26.21730513,,
285,-6.477482587,41.95778067,6.243807875,,
286,14.64952277,214.6085173,42.88665574,,
287,16.87766325,284.8555167,57.15886967,,
288,-11.30038268,127.6986486,22.90969145,,
289,8.798599329,77.41535016,14.86292996,,
290,-10.22561333,104.5631679,18.39007225,,
291,3.18734669,10.15917892,0.850570453,,
292,2.789813577,7.783059796,0.335593317,,
293,-17.02036817,289.6929327,54.73654972,,
294,-15.46559269,239.1845572,44.79035217,,
295,-2.529259304,6.397152629,-0.473495405,,
296,8.951593382,80.13102408,15.42136415,,
297,-13.54963899,183.5927168,33.86357946,,
298,1.390112874,1.932413804,-0.974505952,,
299,-13.51241634,182.5853953,33.66583743,,
300,-1.718954768,2.954805493,-1.080934378,,
301,8.355861014,69.82041329,13.29966876,,
302,-7.119186875,50.68282177,7.924645667,,
303,16.91080204,285.9752255,57.3861253,,
304,16.38399011,268.435132,53.82542541,,
305,14.27270762,203.7101828,40.66930732,,
306,-7.434813749,55.27645548,8.811809721,,
307,-1.329105692,1.76652194,-1.279606181,,
308,7.264143488,52.76778061,9.779970471,,
309,0.189363196,0.03585842,-1.473891996,,
310,9.249735326,85.55760359,16.53649425,,
311,11.52893756,132.9164012,26.236174,,
312,14.02274426,196.6373565,39.22974573,,
313,-1.798403995,3.23425693,-1.032989014,,
314,1.191182218,1.418915076,-1.097098763,,
315,12.5221108,156.803259,31.11286288,,
316,1.219810008,1.487936455,-1.080431708,,
317,3.29975838,10.88840536,1.00765691,,
318,-15.72149147,247.1652939,46.36090963,,
319,-1.983051135,3.932491803,-0.911806753,,
320,8.173247313,66.80197164,12.67771906,,
321,-9.413120213,88.60683214,15.28005441,,
322,-7.369801268,54.31397074,8.625814021,,
323,5.755265175,33.12307723,5.700141964,,
324,0.422749752,0.178717352,-1.421981554,,
325,6.203775037,38.48682471,6.817742446,,
326,-10.84812104,117.68173,20.9515339,,
327,15.0629142,226.8913843,45.38456828,,
328,-13.11659184,172.0449816,31.59733714,,
329,-1.257092731,1.580282135,-1.309652846,,
330,13.90574922,193.3698615,38.56454722,,
331,-6.108813042,37.31759678,5.352638052,,
332,-8.214909262,67.48473418,11.17545591,,
333,3.618296262,13.09206784,1.480243194,,
334,-15.45166324,238.7538969,44.70561306,,
335,-1.872007669,3.504412712,-0.986318225,,
336,-7.903868365,62.47113513,10.20384019,,
337,4.597842494,21.1401556,3.187815369,,
338,-16.10537456,259.3830898,48.7660805,,
339,-3.57578172,12.78621491,0.69966481,,
340,-0.629009982,0.395653557,-1.483770287,,
341,0.049314354,0.002431905,-1.494582184,,
342,-6.172742654,38.10275187,5.503276109,,
343,-2.979323528,8.876368683,-0.022658616,,
344,-10.90166708,118.846345,21.17910229,,
345,1.421916932,2.02184776,-0.953438755,,
346,-11.50718992,132.4154199,23.83236499,,
347,4.545336451,20.66008345,3.086550335,,
348,0.380137135,0.144504242,-1.433085438,,
349,-12.47834432,155.7090769,28.39398095,,
350,-0.909688539,0.827533238,-1.425462206,,
351,7.081160477,50.14283371,9.23668279,,
352,-13.09104749,171.3755243,31.46600011,,
353,-10.79282533,116.4850787,20.71773321,,
354,-2.961483309,8.770383387,-0.042071653,,
355,6.59558182,43.50169954,7.85989809,,
356,-5.635346511,31.7571303,4.287891409,,
357,-7.448611855,55.48181857,8.851502529,,
358,1.799018029,3.236465868,-0.672805024,,
359,-16.69327642,278.6654777,52.5637679,,
360,3.390900417,11.49820564,1.13873117,,
361,7.475165382,55.87809748,10.42313603,,
362,9.789833814,95.8408461,18.6471526,,
363,-12.24915173,150.041718,27.28342843,,
364,1.942362221,3.772770999,-0.551209578,,
365,-14.45109711,208.8342077,38.82173183,,
366,-14.02705294,196.7582143,36.44893757,,
367,15.30722453,234.3111229,46.89294703,,
368,-11.95532494,142.9297944,25.89042639,,
369,-4.415109873,19.49319519,1.957128051,,
370,-13.99426493,195.8394509,36.26846369,,
371,-14.46061593,209.1094131,38.87582103,,
372,3.192794394,10.19393605,0.858066649,,
373,4.868436269,23.7016717,3.727177967,,
374,2.710754271,7.348188717,0.240713171,,
375,-7.73976427,59.90395095,9.706813763,,
376,-13.9018459,193.2613193,35.76207927,,
377,-14.99461903,224.8385998,41.96825806,,
378,11.54992295,133.4007202,26.33513634,,
379,-15.89570423,252.6734128,47.44511214,,
380,14.11746923,199.3029374,39.7723344,,
381,-1.118962028,1.25207602,-1.361480999,,
382,7.720574815,59.60727548,11.19351258,,
383,-7.392825311,54.65386607,8.691490683,,
384,11.30836558,127.879132,25.20666296,,
385,-5.564094129,30.95914348,4.135419283,,
386,1.545631039,2.388975307,-0.867641835,,
387,3.085781235,9.522045833,0.71298729,,
388,14.96774415,224.0333648,44.80344738,,
389,9.922538401,98.45676833,19.18360751,,
390,15.35106143,235.6550871,47.16612356,,
391,-8.52231307,72.62982006,12.17373271,,
392,14.15456474,200.3517031,39.98579709,,
393,11.2484826,126.5283608,24.93052042,,
394,-16.36282409,267.7420123,50.41212005,,
395,-15.07553703,227.2718167,42.44680964,,
396,-17.17308473,294.9148392,55.76565937,,
397,-7.147587646,51.08800916,8.002843067,,
398,9.356184544,87.53818923,16.9432563,,
399,-9.333884717,87.12140391,14.99089231,,
400,11.56782887,133.8146647,26.41971583,,
401,3.414584707,11.65938872,1.173336215,,
402,-15.97868481,255.3183684,47.9658052,,
403,5.329595485,28.40458803,4.713877155,,
404,2.997338302,8.984036894,0.596541209,,
405,16.16831506,261.414412,52.39971391,,
406,-12.469334,155.4842905,28.3499247,,
407,-13.54597931,183.4935555,33.84411317,,
408,-10.78311795,116.2756327,20.67681475,,
409,-4.558470271,20.77965121,2.200083215,,
410,-1.392666571,1.939520179,-1.251362621,,
411,15.98664112,255.5726943,51.21320297,,
412,4.312609364,18.59859953,2.650980842,,
413,12.5462262,157.4077919,31.236181,,
414,-5.022970403,25.23023167,3.043749294,,
415,15.33133508,235.0498355,47.04310061,,
416,-10.46482017,109.5124611,19.3560102,,
417,-6.388358802,40.81112819,6.023389758,,
418,5.776719516,33.37048837,5.751769626,,
419,-14.49515725,210.1095838,39.07240104,,
420,-14.79855616,218.9972643,40.81959724,,
421,17.39511756,302.5901151,60.75753478,,
422,-3.17103333,10.05545238,0.193987143,,
423,-5.492266647,30.16499292,3.983771919,,
424,4.134615449,17.09504491,2.332470527,,
425,2.572543093,6.617977968,0.080849903,,
426,-8.150302339,66.42742822,10.97045541,,
427,-2.259271148,5.104306121,-0.705065891,,
428,2.204294627,4.858914802,-0.307787577,,
429,-6.456842148,41.69081052,6.192477889,,
430,4.846454491,23.48812113,3.682269675,,
431,7.722762763,59.64106469,11.20048921,,
432,5.199593142,27.03576884,4.427113082,,
433,3.811945968,14.53093207,1.787381011,,
434,11.79948544,139.2278566,27.52551986,,
435,-15.40484373,237.3092103,44.42135769,,
436,13.53482563,183.1915049,36.49178354,,
437,10.67308373,113.9147163,22.35025163,,
438,17.29108041,298.9814618,60.0254004,,
439,-4.923176564,24.23766748,2.85521584,,
440,4.178811947,17.46246929,2.410375053,,
441,-0.701601931,0.49224527,-1.471711139,,
442,-9.020879827,81.37627286,13.87316659,,
443,-1.270232898,1.613491615,-1.304324967,,
444,-11.76491483,138.413221,25.00615272,,
445,-4.575075194,20.93131303,2.228755087,,
446,2.123510808,4.509298152,-0.385789289,,
447,-8.766877503,76.85814116,12.99494048,,
448,1.361733425,1.854317921,-0.992963073,,
449,-2.905320181,8.440885352,-0.102354948,,
450,-16.19560628,262.2976628,49.33997193,,
451,-12.57401894,158.1059523,28.86378857,,
452,-14.82603467,219.8113041,40.97965735,,
453,11.68289029,136.4899254,26.96627411,,
454,8.081178663,65.30544858,12.36920758,,
455,9.515036494,90.53591948,17.55868755,,
456,-13.75767508,189.2736236,34.97895721,,
457,-6.526274511,42.592259,6.365824349,,
458,8.208614406,67.38135046,12.79713153,,
459,-5.065815334,25.662485,3.125915467,,
460,-16.8715,284.6475124,53.74235248,,
461,-16.93811927,286.8998843,54.18616493,,
462,-10.2705218,105.483618,18.56967142,,
463,13.11577682,172.0236015,34.21629798,,
464,-11.04794852,122.0571665,21.80663845,,
465,0.871182277,0.75895856,-1.26109006,,
466,-12.40915333,153.9870864,28.05650195,,
467,16.1671604,261.3770754,52.39213112,,
468,10.40812085,108.3289796,21.20660801,,
469,-14.84671648,220.4249902,41.10032639,,
470,-11.88030929,141.1417489,25.54031885,,
471,-14.06857499,197.9248024,36.67810298,,
472,7.389113009,54.59899107,10.15870951,,
473,-11.42200891,130.4622874,23.45025659,,
474,-16.79249878,281.9880154,53.2183532,,
475,14.53479245,211.2601915,42.20551755,,
476,2.099469433,4.407771898,-0.408498677,,
477,8.755311493,76.65547933,14.70662702,,
478,-2.297778549,5.279786262,-0.673820603,,
479,2.243773028,5.034517399,-0.268719217,,
480,9.439506385,89.1042808,17.2648068,,
481,-9.922454078,98.45509493,17.19877358,,
482,2.409497537,5.80567838,-0.09791457,,
483,-4.827692989,23.3066196,2.678554621,,
484,5.147694265,26.49875624,4.314520675,,
485,0.043019948,0.001850716,-1.495327862,,
486,11.97645078,143.4353733,28.38471974,,
487,0.233089269,0.054330607,-1.465824952,,
488,5.623128832,31.61957786,5.386228455,,
489,-14.73962097,217.2564264,40.47732318,,
490,9.241014294,85.39634518,16.50337047,,
491,9.271559762,85.96182041,16.61952006,,
492,1.779050406,3.165020347,-0.68909089,,
493,6.692485805,44.78936625,8.127121831,,
494,-4.107189231,16.86900338,1.463081753,,
495,-14.19552018,201.5127931,37.3830066,,
496,-12.46115076,155.2802782,28.30994056,,
497,6.060441402,36.72894999,6.451834138,,
498,15.50333861,240.3535079,48.12103544,,
499,-6.717640916,45.12669948,6.853575804,,
500,-17.29019369,298.9507979,56.56114021,,
501,-2.863501309,8.199639745,-0.146422182,,
502,-10.1454289,102.9297275,18.07140261,,
503,-5.926910584,35.12826907,4.932962756,,
504,8.791565235,77.29161928,14.83748038,,
505,-14.21114142,201.9565404,37.47019394,,
506,-8.627515193,74.43401841,12.52405216,,
507,-6.570738662,43.17460656,6.477847446,,
508,-9.540979892,91.03029731,15.75196147,,
509,-8.630525967,74.48597846,12.5341431,,
510,-7.893431757,62.3062649,10.1719098,,
511,-1.593301876,2.538610869,-1.151608014,,
512,-9.573804607,91.65773465,15.87416647,,
513,11.7252943,137.4825265,27.16903473,,
514,-0.262271023,0.06878609,-1.512469884,,
515,9.976072891,99.52203032,19.40201335,,
516,9.677167418,93.64756924,18.19723059,,
517,4.853676754,23.55817803,3.697003281,,
518,15.98345531,255.4708438,51.19251429,,
519,-0.075324646,0.005673802,-1.506397704,,
520,15.95485581,254.557424,51.00697038,,
521,-14.53089324,211.1468585,39.27628238,,
522,9.332156176,87.08913889,16.8510434,,
523,-17.2818936,298.6638465,56.50457994,,
524,13.01654083,169.4303351,33.6877211,,
525,-10.42688938,108.720022,19.20131546,,
526,-11.57320132,133.9389887,24.13047761,,
527,6.664043667,44.40947799,8.048299965,,
528,-4.321732732,18.67737381,1.803301489,,
529,13.18583175,173.8661589,34.59181496,,
530,-11.99121472,143.7892304,26.05872461,,
531,14.00855066,196.2394916,39.14875339,,
532,1.099292908,1.208444897,-1.14838173,,
533,-13.73590723,188.6751473,34.86143874,,
534,-7.248163479,52.53587381,8.282358414,,
535,-9.928200549,98.56916614,17.22101317,,
536,7.352829092,54.06409565,10.04810204,,
537,9.940975696,98.8229978,19.25869713,,
538,-13.28855741,176.5857581,32.48829588,,
539,14.94498367,223.3525369,44.66500575,,
540,12.63239407,159.57738,31.67871541,,
541,14.38454516,206.9151394,41.3214824,,
542,-4.600206204,21.16189712,2.272358804,,
543,1.029460737,1.05978941,-1.185096044,,
544,3.106634227,9.651176219,0.740898667,,
545,7.323262359,53.63017157,9.95836055,,
546,7.151757556,51.14763614,9.444702984,,
547,6.031727003,36.38173064,6.379518828,,
548,5.308062897,28.17553172,4.665912634,,
549,-13.00693648,169.1803967,31.03538569,,
550,2.211924697,4.892610867,-0.300285357,,
551,-3.260316911,10.62966636,0.299901581,,
552,16.47850924,271.5412667,54.45610426,,
553,-2.669750182,7.127566036,-0.341461811,,
554,1.303891682,1.700133518,-1.029584128,,
555,-15.26569178,233.0413457,43.58169996,,
556,9.386205413,88.10085205,17.05879095,,
557,-13.97444527,195.2851205,36.15957957,,
558,4.094826076,16.76760059,2.263002726,,
559,-4.201657436,17.65392521,1.610619298,,
560,12.71196302,161.5940039,32.08999708,,
561,-16.25529692,264.2346778,49.72140587,,
562,-11.48217257,131.8402869,23.71984012,,
563,12.63042818,159.527716,31.66858602,,
564,10.67608885,113.9788731,22.36338351,,
565,0.61017328,0.372311432,-1.364520386,,
566,-0.097752988,0.009555647,-1.507864169,,
567,11.6469293,135.6509622,26.79488537,,
568,7.841960993,61.49635222,11.58346654,,
569,-11.08955478,122.9782251,21.98668954,,
570,0.799729708,0.639567606,-1.292113508,,
571,-17.29024485,298.9525668,56.56148888,,
572,7.995603305,63.9296722,12.08549477,,
573,-16.04004363,257.2829995,48.35259554,,
574,17.24038068,297.2307259,59.67018325,,
575,14.19967534,201.6307797,40.24612347,,
576,-16.69195383,278.6213227,52.55506916,,
577,-15.37520077,236.3967987,44.24183966,,
578,-16.41371824,269.4101465,50.74065748,,
579,-10.04851436,100.9726408,17.68967672,,
580,-13.12736409,172.3276879,31.65280117,,
581,-7.21845474,52.10608884,8.199372294,,
582,-3.454386896,11.93278883,0.541119076,,
583,-11.46995883,131.5599555,23.66499522,,
584,-1.231401434,1.516349493,-1.319870245,,
585,-10.2661564,105.3939673,18.55217782,,
586,-9.59285616,92.0228893,15.94529224,,
587,-13.68645596,187.3190767,34.59516974,,
588,-10.06751896,101.354938,17.7642357,,
589,-16.64802976,277.1568949,52.266576,,
590,9.923960627,98.48499452,19.18939497,,
591,9.386669437,88.10956311,17.06057957,,
592,-13.06305471,170.6433984,31.32237421,,
593,-5.276764774,27.84424648,3.541172819,,
594,6.946014693,48.24712011,8.844025491,,
595,-6.1731825,38.10818218,5.504318186,,
596,2.861966501,8.190852256,0.424367101,,
597,11.28645654,127.3841012,25.10546589,,
598,-9.576941908,91.7178163,15.88586907,,
599,-13.08683244,171.2651833,31.44435342,,
600,15.64699817,244.8285517,49.03041016,,
601,17.27825305,298.5380284,59.93543099,,
602,-14.40561592,207.5217701,38.56379243,,
603,14.01726049,196.4835916,39.19844437,,
604,16.03090301,256.9898512,51.50106054,,
605,-3.206578249,10.28214407,0.235770989,,
606,7.526485254,56.64798028,10.58224458,,
607,-3.62924526,13.17142116,0.771359706,,
608,13.17949599,173.6991146,34.55777252,,
609,-6.090004374,37.08815327,5.308630217,,
610,2.738718134,7.500577017,0.273987217,,
611,3.295804367,10.86232643,1.002045723,,
612,13.2075348,174.4389756,34.7085486,,
613,-2.29485215,5.266346389,-0.676215937,,
614,-2.102834073,4.421911138,-0.82590118,,
615,-9.115582379,83.09384211,14.20721018,,
616,-9.876733362,97.5498619,17.02229904,,
